t_sec,x_mm,y_mm,theta_deg,cte_mm,head_err_deg,v_cmd_mmps,rot_cmd_degps
12.000,127.000,3687.000,92.747,-128.000,-1.695
12.000,125.000,3727.000,92.747,-127.000,-2.747
12.000,123.000,3767.000,92.747,-125.000,-2.747
12.000,121.000,3807.000,91.695,-123.000,-2.747
12.000,119.000,3847.000,91.695,-121.000,-1.695
12.000,118.000,3887.000,91.695,-119.000,-1.695
12.000,116.000,3927.000,92.747,-118.000,-1.695
12.000,114.000,3968.000,92.747,-116.000,-2.747
12.000,112.000,4008.000,91.695,-114.000,-2.747
12.000,111.000,4047.000,91.695,-112.000,-1.695
13.000,109.000,4087.000,91.695,-111.000,-1.695
13.000,108.000,4127.000,91.695,-109.000,-1.695
13.000,106.000,4168.000,92.747,-108.000,-1.695
13.000,104.000,4207.000,92.747,-106.000,-2.747
13.000,102.000,4247.000,91.695,-104.000,-2.747
13.000,101.000,4287.000,91.695,-102.000,-1.695
13.000,99.000,4327.000,91.695,-101.000,-1.695
13.000,98.000,4367.000,91.695,-99.000,-1.695
13.000,97.000,4406.000,91.695,-98.000,-1.695
14.000,95.000,4446.000,91.695,-97.000,-1.695
14.000,94.000,4486.000,91.695,-95.000,-1.695
14.000,92.000,4526.000,91.695,-94.000,-1.695
14.000,91.000,4567.000,91.695,-92.000,-1.695
14.000,89.000,4607.000,91.695,-91.000,-1.695
14.000,88.000,4647.000,91.695,-89.000,-1.695
14.000,86.000,4687.000,91.695,-353.000,-1.695
14.000,85.000,4727.000,91.695,-313.000,-91.695
14.000,84.000,4766.000,90.731,-273.000,-91.695
15.000,83.000,4807.000,88.714,-234.000,-90.731
15.000,84.000,4846.000,84.770,-193.000,-88.714
15.000,87.000,4886.000,80.737,-154.000,-84.770
15.000,94.000,4926.000,76.792,-114.000,-80.737
15.000,103.000,4965.000,71.796,-74.000,-76.792
15.000,115.000,5003.000,67.763,-35.000,-71.796
15.000,130.000,5040.000,63.818,3.000,-67.763
15.000,148.000,5076.000,58.822,40.000,-63.818
15.000,168.000,5111.000,54.789,76.000,-58.822
16.000,191.000,5143.000,50.844,111.000,-54.789
16.000,216.000,5175.000,46.812,143.000,-50.844
16.000,244.000,5204.000,41.815,175.000,-46.812
16.000,273.000,5230.000,37.870,204.000,-41.815
16.000,305.000,5255.000,33.838,230.000,-37.870
16.000,338.000,5277.000,28.841,255.000,-33.838
16.000,373.000,5297.000,24.896,277.000,-28.841
16.000,410.000,5314.000,20.864,297.000,-24.896
16.000,447.000,5328.000,15.955,314.000,-20.864
16.000,485.000,5339.000,11.922,328.000,-15.955
17.000,524.000,5348.000,7.977,339.000,-11.922
17.000,564.000,5353.000,3.945,348.000,-7.977
17.000,603.000,5356.000,-0.964,353.000,-3.945
17.000,644.000,5355.000,-4.909,356.000,0.964
17.000,684.000,5352.000,-7.977,355.000,4.909
17.000,723.000,5346.000,-9.906,352.000,7.977
17.000,763.000,5339.000,-10.958,346.000,9.906
17.000,802.000,5331.000,-10.958,339.000,10.958
17.000,841.000,5323.000,-9.906,331.000,10.958
18.000,881.000,5316.000,-7.977,323.000,9.906
18.000,921.000,5310.000,-5.961,316.000,7.977
18.000,960.000,5306.000,-4.909,310.000,5.961
18.000,1000.000,5303.000,-3.945,306.000,4.909
18.000,1040.000,5300.000,-4.909,303.000,3.945
18.000,1079.000,5297.000,-5.961,300.000,4.909
18.000,1119.000,5293.000,-5.961,297.000,5.961
18.000,1159.000,5289.000,-5.961,293.000,5.961
18.000,1199.000,5285.000,-4.909,289.000,5.961
19.000,1239.000,5281.000,-4.909,285.000,4.909
19.000,1279.000,5278.000,-4.909,281.000,4.909
19.000,1318.000,5274.000,-4.909,278.000,4.909
19.000,1358.000,5271.000,-4.909,274.000,4.909
19.000,1398.000,5267.000,-4.909,271.000,4.909
19.000,1438.000,5263.000,-4.909,267.000,4.909
19.000,1477.000,5260.000,-4.909,263.000,4.909
19.000,1517.000,5256.000,-4.909,260.000,4.909
19.000,1557.000,5252.000,-4.909,256.000,4.909
20.000,1597.000,5249.000,-4.909,252.000,4.909
20.000,1636.000,5245.000,-4.909,249.000,4.909
20.000,1676.000,5242.000,-4.909,245.000,4.909
20.000,1716.000,5239.000,-3.945,242.000,4.909
20.000,1756.000,5236.000,-3.945,239.000,3.945
20.000,1796.000,5233.000,-3.945,236.000,3.945
20.000,1836.000,5230.000,-4.909,233.000,3.945
20.000,1876.000,5227.000,-4.909,230.000,4.909
20.000,1916.000,5223.000,-3.945,227.000,4.909
20.000,1956.000,5220.000,-3.945,223.000,3.945
21.000,1996.000,5218.000,-3.945,220.000,3.945
21.000,2036.000,5215.000,-3.945,218.000,3.945
21.000,2076.000,5212.000,-3.945,215.000,3.945
21.000,2116.000,5209.000,-3.945,212.000,3.945
21.000,2156.000,5206.000,-3.945,209.000,3.945
21.000,2196.000,5204.000,-3.945,206.000,3.945
21.000,2236.000,5201.000,-3.945,204.000,3.945
21.000,2276.000,5198.000,-3.945,201.000,3.945
21.000,2315.000,5196.000,-3.945,198.000,3.945
22.000,2356.000,5193.000,-2.981,196.000,3.945
22.000,2395.000,5191.000,-2.981,193.000,2.981
22.000,2435.000,5189.000,-2.981,191.000,2.981
22.000,2475.000,5186.000,-3.945,189.000,2.981
22.000,2515.000,5184.000,-3.945,186.000,3.945
22.000,2555.000,5181.000,-3.945,184.000,3.945
22.000,2595.000,5178.000,-2.981,181.000,3.945
22.000,2634.000,5176.000,-2.981,178.000,2.981
22.000,2674.000,5174.000,-2.981,176.000,2.981
23.000,2714.000,5172.000,-2.981,174.000,2.981
23.000,2754.000,5169.000,-2.981,172.000,2.981
23.000,2794.000,5167.000,-2.981,169.000,2.981
23.000,2834.000,5165.000,-3.945,167.000,2.981
23.000,2874.000,5162.000,-3.945,165.000,3.945
23.000,2914.000,5160.000,-2.981,162.000,3.945
23.000,2954.000,5158.000,-2.981,160.000,2.981
23.000,2994.000,5156.000,-2.981,158.000,2.981
23.000,3034.000,5154.000,-1.929,156.000,2.981
24.000,3074.000,5152.000,-1.929,154.000,1.929
24.000,3114.000,5151.000,-2.981,152.000,1.929
24.000,3154.000,5149.000,-2.981,151.000,2.981
24.000,3194.000,5147.000,-2.981,149.000,2.981
24.000,3234.000,5144.000,-2.981,147.000,2.981
24.000,3273.000,5142.000,-2.981,144.000,2.981
24.000,3313.000,5140.000,-2.981,142.000,2.981
24.000,3353.000,5138.000,-2.981,140.000,2.981
24.000,3393.000,5136.000,-1.929,138.000,2.981
24.000,3434.000,5135.000,-1.929,136.000,1.929
25.000,3474.000,5133.000,-1.929,135.000,1.929
25.000,3514.000,5132.000,-2.981,133.000,1.929
25.000,3553.000,5130.000,-2.981,132.000,2.981
25.000,3593.000,5128.000,-2.981,130.000,2.981
25.000,3633.000,5126.000,-1.929,128.000,2.981
25.000,3673.000,5125.000,-1.929,126.000,1.929
25.000,3713.000,5123.000,-1.929,125.000,1.929
25.000,3753.000,5122.000,-1.929,123.000,1.929
25.000,3793.000,5120.000,-2.981,122.000,1.929
26.000,3833.000,5118.000,-2.981,120.000,2.981
26.000,3873.000,5116.000,-1.929,118.000,2.981
26.000,3913.000,5115.000,-1.929,116.000,1.929
26.000,3953.000,5114.000,-1.929,115.000,1.929
26.000,3993.000,5112.000,-1.929,114.000,1.929
26.000,4033.000,5111.000,-1.929,112.000,1.929
26.000,4073.000,5109.000,-1.929,111.000,1.929
26.000,4113.000,5108.000,-1.929,109.000,1.929
26.000,4152.000,5106.000,-1.929,108.000,1.929
27.000,4192.000,5105.000,-1.929,106.000,1.929
27.000,4232.000,5103.000,-1.929,105.000,1.929
27.000,4272.000,5101.000,-1.929,103.000,1.929
27.000,4311.000,5100.000,-1.929,101.000,1.929
27.000,4351.000,5098.000,-1.929,100.000,1.929
27.000,4391.000,5097.000,-1.929,98.000,1.929
27.000,4431.000,5095.000,-1.929,97.000,1.929
27.000,4471.000,5094.000,-1.929,95.000,1.929
27.000,4511.000,5092.000,-1.929,94.000,1.929
28.000,4551.000,5091.000,-1.929,92.000,1.929
28.000,4591.000,5090.000,-1.929,91.000,1.929
28.000,4631.000,5088.000,-1.929,90.000,1.929
28.000,4671.000,5087.000,-0.964,-369.000,1.929
28.000,4711.000,5086.000,-0.964,-329.000,-89.036
28.000,4751.000,5085.000,-5.961,-289.000,-89.036
28.000,4790.000,5082.000,-9.906,-249.000,-84.039
28.000,4830.000,5075.000,-13.938,-210.000,-80.094
28.000,4869.000,5065.000,-17.883,-170.000,-76.062
28.000,4907.000,5052.000,-22.880,-131.000,-72.117
29.000,4944.000,5037.000,-26.912,-93.000,-67.120
29.000,4980.000,5019.000,-30.857,-56.000,-63.088
29.000,5014.000,4998.000,-35.854,-20.000,-59.143
29.000,5047.000,4974.000,-39.886,14.000,-54.146
29.000,5077.000,4949.000,-43.831,47.000,-50.114
29.000,5106.000,4921.000,-47.864,77.000,-46.169
29.000,5132.000,4891.000,-52.861,106.000,-42.136
29.000,5157.000,4859.000,-56.805,132.000,-37.139
29.000,5178.000,4826.000,-60.838,157.000,-33.195
30.000,5198.000,4790.000,-65.747,178.000,-29.162
30.000,5214.000,4754.000,-69.779,198.000,-24.253
30.000,5228.000,4716.000,-73.724,214.000,-20.221
30.000,5239.000,4678.000,-78.721,228.000,-16.276
30.000,5247.000,4639.000,-82.753,239.000,-11.279
30.000,5251.000,4599.000,-86.698,247.000,-7.247
30.000,5253.000,4560.000,-90.731,251.000,-3.302
30.000,5252.000,4519.000,-95.727,253.000,0.731
30.000,5248.000,4480.000,-98.708,252.000,5.727
31.000,5242.000,4440.000,-100.724,248.000,8.708
31.000,5234.000,4401.000,-98.708,242.000,10.724
31.000,5228.000,4361.000,-95.727,234.000,8.708
31.000,5224.000,4321.000,-92.747,228.000,5.727
31.000,5222.000,4281.000,-91.695,224.000,2.747
31.000,5221.000,4241.000,-91.695,222.000,1.695
31.000,5219.000,4201.000,-93.711,221.000,1.695
31.000,5217.000,4162.000,-94.676,219.000,3.711
31.000,5213.000,4122.000,-94.676,217.000,4.676
31.000,5209.000,4082.000,-94.676,213.000,4.676
32.000,5206.000,4042.000,-94.676,209.000,4.676
32.000,5203.000,4003.000,-93.711,206.000,4.676
32.000,5200.000,3963.000,-93.711,203.000,3.711
32.000,5198.000,3923.000,-93.711,200.000,3.711
32.000,5195.000,3883.000,-93.711,198.000,3.711
32.000,5193.000,3843.000,-92.747,195.000,3.711
32.000,5190.000,3803.000,-92.747,193.000,2.747
32.000,5188.000,3762.000,-93.711,190.000,2.747
32.000,5185.000,3723.000,-93.711,188.000,3.711
33.000,5183.000,3683.000,-93.711,185.000,3.711
33.000,5180.000,3643.000,-93.711,183.000,3.711
33.000,5177.000,3603.000,-93.711,180.000,3.711
33.000,5175.000,3563.000,-92.747,177.000,3.711
33.000,5172.000,3523.000,-92.747,175.000,2.747
33.000,5170.000,3483.000,-92.747,172.000,2.747
33.000,5168.000,3443.000,-92.747,170.000,2.747
33.000,5166.000,3403.000,-93.711,168.000,2.747
33.000,5163.000,3363.000,-93.711,166.000,3.711
34.000,5161.000,3323.000,-92.747,163.000,3.711
34.000,5158.000,3284.000,-92.747,161.000,2.747
34.000,5156.000,3244.000,-92.747,158.000,2.747
34.000,5154.000,3204.000,-92.747,156.000,2.747
34.000,5152.000,3164.000,-92.747,154.000,2.747
34.000,5149.000,3124.000,-92.747,152.000,2.747
34.000,5147.000,3084.000,-92.747,149.000,2.747
34.000,5145.000,3044.000,-92.747,147.000,2.747
34.000,5143.000,3004.000,-92.747,145.000,2.747
35.000,5140.000,2964.000,-92.747,143.000,2.747
35.000,5138.000,2924.000,-92.747,140.000,2.747
35.000,5136.000,2884.000,-92.747,138.000,2.747
35.000,5134.000,2843.000,-92.747,136.000,2.747
35.000,5132.000,2803.000,-92.747,134.000,2.747
35.000,5130.000,2763.000,-92.747,132.000,2.747
35.000,5128.000,2723.000,-91.695,130.000,2.747
35.000,5126.000,2684.000,-91.695,128.000,1.695
35.000,5125.000,2644.000,-92.747,126.000,1.695
35.000,5123.000,2604.000,-92.747,125.000,2.747
36.000,5121.000,2564.000,-92.747,123.000,2.747
36.000,5119.000,2524.000,-91.695,121.000,2.747
36.000,5118.000,2484.000,-91.695,119.000,1.695
36.000,5116.000,2444.000,-91.695,118.000,1.695
36.000,5115.000,2405.000,-91.695,116.000,1.695
36.000,5113.000,2365.000,-92.747,115.000,1.695
36.000,5111.000,2325.000,-92.747,113.000,2.747
36.000,5109.000,2285.000,-91.695,111.000,2.747
36.000,5108.000,2244.000,-91.695,109.000,1.695
37.000,5106.000,2204.000,-91.695,108.000,1.695
37.000,5105.000,2164.000,-91.695,106.000,1.695
37.000,5103.000,2124.000,-91.695,105.000,1.695
37.000,5101.000,2084.000,-92.747,103.000,1.695
37.000,5100.000,2044.000,-92.747,101.000,2.747
37.000,5098.000,2005.000,-91.695,100.000,2.747
37.000,5096.000,1965.000,-91.695,98.000,1.695
37.000,5095.000,1925.000,-91.695,96.000,1.695
37.000,5094.000,1885.000,-91.695,95.000,1.695
38.000,5093.000,1845.000,-91.695,94.000,1.695
38.000,5092.000,1805.000,-91.695,93.000,1.695
38.000,5091.000,1765.000,-91.695,92.000,1.695
38.000,5090.000,1725.000,-91.695,91.000,1.695
38.000,5089.000,1685.000,-91.695,90.000,1.695
38.000,5087.000,1645.000,-91.695,89.000,1.695
38.000,5086.000,1605.000,-91.695,87.000,1.695
38.000,5085.000,1566.000,-91.695,86.000,1.695
38.000,5084.000,1526.000,-90.731,85.000,1.695
39.000,5083.000,1486.000,-90.731,84.000,0.731
39.000,5082.000,1446.000,-91.695,83.000,0.731
39.000,5081.000,1406.000,-91.695,82.000,1.695
39.000,5080.000,1366.000,-91.695,81.000,1.695
39.000,5078.000,1326.000,-91.695,80.000,1.695
